137.155		137.155
137.154		137.152
137.152		137.162
137.161		137.153
137.152		137.145
137.144		137.146
137.146		137.161
137.161		137.166
137.165		137.166
137.165		137.172
137.172		137.187
137.187		137.183
137.183		137.201
137.201		137.216
137.216		137.213
137.213		137.226
137.225		137.212
137.211		137.221
137.221		137.232
137.232		137.230
137.230		137.231
137.230		137.211
137.210		137.204
137.207		137.195
137.196		137.195
137.195		137.195
137.197		137.204
137.204		137.224
137.225		137.214
137.213		137.205
137.205		137.204
137.204		137.204
137.203		137.202
137.202		137.217
137.218		137.215
137.214		137.212
137.217		137.211
137.211		137.211
137.212		137.201
137.199		137.184
137.189		137.186
137.186		137.186
137.186		137.173
137.173		137.165
137.166		137.163
137.163		137.165
137.170		137.163
137.163		137.151
137.152		137.153
137.153		137.146
137.147		137.147
137.146		137.146
137.144		137.142
137.143		137.131
137.130		137.130
137.129		137.120
137.119		137.100
137.102		137.092
137.092		137.106
137.105		137.081
137.080		137.074
137.074		137.084
137.083		137.072
137.074		137.092
137.091		137.087
137.087		137.093
137.091		137.085
137.085		137.093
137.093		137.093
137.094		137.096
137.096		137.105
137.105		137.078
137.079		137.070
137.069		137.073
137.073		137.089
137.090		137.087
137.088		137.093
137.093		137.091
137.091		137.117
137.117		137.123
137.121		137.115
137.116		137.123
137.124		137.135
137.136		137.145
137.144		137.138
137.137		137.141
137.140		137.142
137.141		137.152
137.152		137.133
137.133		137.137
137.138		137.155
137.154		137.152
137.152		137.151
137.151		137.145
137.149		137.145
137.147		137.142
137.142		137.153
137.152		137.153
137.154		137.151
137.151		137.151
137.151		137.164
137.165		137.162
137.161		137.175
137.174		137.172
137.173		137.177
137.178		137.170
137.170		137.172
137.172		137.180
137.182		137.184
137.184		137.178
137.181		137.185
137.184		137.182
137.181		137.214
137.214		137.200
137.201		137.196
137.197		137.193
137.193		137.200
137.200		137.173
137.174		137.172
137.171		137.186
137.186		137.189
137.188		137.186
137.186		137.176
137.175		137.174
137.173		137.164
137.165		137.172
137.171		137.164
137.163		137.164
137.165		137.163
137.163		137.164
137.163		137.167
137.167		137.163
137.164		137.171
137.171		137.162
137.161		137.159
137.160		137.161
137.162		137.181
137.180		137.174
137.175		137.175
137.176		137.174
137.174		137.180
137.178		137.180
137.184		137.181
137.180		137.201
137.201		137.212
137.211		137.196
137.196		137.203
137.203		137.221
137.222		137.223
137.223		137.213
137.213		137.204
137.202		137.202
137.200		137.204
137.205		137.195
137.197		137.194
137.195		137.196
137.199		137.202
137.203		137.191
137.193		137.202
137.201		137.206
137.208		137.202
137.202		137.202
137.203		137.211
137.212		137.226
137.225		137.236
137.237		137.245
137.246		137.243
137.243		137.223
137.226		137.221
137.221		137.223
137.224		137.217
137.218		137.216
137.215		137.226
137.230		137.233
137.234		137.234
137.233		137.233
137.233		137.237
137.242		137.251
137.252		137.243
137.243		137.231
137.232		137.224
137.225		137.216
137.216		137.223
137.223		137.215
137.218		137.221
137.221		137.216
137.217		137.226
137.232		137.242
137.242		137.215
137.214		137.226
137.225		137.223
137.225		137.222
137.222		137.225
137.225		137.216
137.213		137.200
137.199		137.197
137.196		137.189
137.187		137.193
137.193		137.196
137.202		137.205
137.206		137.222
137.223		137.216
137.216		137.216
137.217		137.205
137.209		137.205
137.206		137.214
137.214		137.212
137.214		137.205
137.208		137.205
137.205		137.196
137.195		137.175
137.175		137.171
137.173		137.172
137.173		137.192
137.192		137.177
137.177		137.183
137.183		137.190
137.190		137.193
137.191		137.192
137.192		137.197
137.198		137.193
137.193		137.176
137.176		137.166
137.171		137.179
137.184		137.182
137.182		137.157
137.155		137.163
137.163		137.166
137.167		137.165
137.166		137.199
137.197		137.193
137.192		137.193
137.194		137.202
137.205		137.218
137.223		137.236
137.237		137.205
137.204		137.212
137.211		137.201
137.201		137.203
137.203		137.206
137.206		137.214
137.215		137.212
137.209		137.222
137.222		137.214
137.213		137.205
137.203		137.214
137.215		137.214
137.215		137.205
137.205		137.208
137.210		137.200
137.200		137.202
137.203		137.183
137.183		137.165
137.165		137.166
137.168		137.180
137.182		137.174
137.174		137.146
137.149		137.154
137.153		137.164
137.164		137.166
137.168		137.173
137.173		137.151
137.156		137.152
137.152		137.162
137.162		137.166
137.164		137.166
137.165		137.169
137.169		137.166
137.167		137.169
137.171		137.177
137.177		137.182
137.181		137.194
137.195		137.186
137.190		137.196
137.195		137.196
137.196		137.194
137.195		137.203
137.202		137.199
137.199		137.198
137.198		137.214
137.214		137.217
137.216		137.216
137.216		137.206
137.203		137.206
137.206		137.211
137.212		137.226
137.224		137.222
137.219		137.225
137.225		137.226
137.226		137.225
137.230		137.202
137.204		137.211
137.212		137.210
137.214		137.210
137.210		137.214
137.212		137.203
137.202		137.206
137.205		137.211
137.211		137.213
137.214		137.202
137.202		137.207
137.207		137.199
137.200		137.190
137.190		137.196
137.197		137.200
137.201		137.211
137.210		137.226
137.225		137.216
137.216		137.226
137.226		137.244
137.244		137.236
137.236		137.236
137.239		137.227
137.227		137.233
137.234		137.205
137.205		137.222
137.222		137.211
137.210		137.213
137.213		137.235
137.241		137.253
137.255		137.272
137.274		137.253
137.253		137.221
137.221		137.243
137.243		137.261
137.260		137.236
137.236		137.237
137.236		137.241
137.241		137.242
137.240		137.240
137.238		137.227
137.225		137.226
137.232		137.238
137.239		137.232
137.232		137.236
137.236		137.246
137.246		137.246
137.245		137.241
137.241		137.241
137.240		137.250
137.251		137.246
137.246		137.248
137.248		137.262
137.261		137.266
137.266		137.271
137.272		137.276
137.277		137.263
137.263		137.257
137.257		137.267
137.269		137.276
137.281		137.280
137.282		137.270
137.272		137.283
137.282		137.266
137.264		137.252
137.252		137.251
137.253		137.243
137.246		137.241
137.239		137.229
137.231		137.241
137.241		137.225
137.225		137.226
137.228		137.225
137.223		137.221
137.220		137.246
137.245		137.245
137.247		137.232
137.232		137.205
137.206		137.186
137.186		137.163
137.160		137.167
137.167		137.179
137.179		137.175
137.175		137.173
137.174		137.171
137.170		137.178
137.176		137.194
137.197		137.203
137.204		137.203
137.203		137.196
137.197		137.206
137.206		137.210
137.208		137.193
137.192		137.187
137.187		137.173
137.172		137.181
137.182		137.186
137.186		137.183
137.183		137.184
137.185		137.197
137.197		137.205
137.204		137.196
137.196		137.194
137.197		137.197
137.197		137.197
137.197		137.175
137.173		137.168
137.170		137.166
137.166		137.165
137.164		137.182
137.181		137.190
137.187		137.184
137.184		137.195
137.195		137.171
137.172		137.158
137.159		137.163
137.164		137.159
137.159		137.157
137.155		137.152
137.153		137.160
137.158		137.148
137.148		137.162
137.167		137.174
137.175		137.171
137.171		137.188
137.187		137.213
137.215		137.216
137.215		137.225
137.225		137.225
137.226		137.228
137.229		137.222
137.223		137.219
137.217		137.206
137.205		137.216
137.217		137.205
137.205		137.206
137.207		137.238
137.239		137.258
137.258		137.245
137.245		137.267
137.266		137.282
137.283		137.281
137.280		137.266
137.266		137.247
137.248		137.252
137.255		137.257
137.258		137.256
137.256		137.247
137.246		137.237
137.239		137.244
137.241		137.241
137.241		137.242
137.242		137.253
137.254		137.258
137.257		137.260
137.258		137.246
137.246		137.263
137.265		137.243
137.244		137.246
137.246		137.225
137.225		137.216
137.218		137.234
137.232		137.222
137.221		137.220
137.219		137.230
137.230		137.230
137.230		137.229
137.230		137.224
137.224		137.226
137.227		137.223
137.222		137.234
137.234		137.233
137.233		137.235
137.235		137.224
137.225		137.229
137.230		137.237
137.236		137.234
137.235		137.241
137.240		137.235
137.234		137.241
137.240		137.250
137.249		137.246
137.247		137.246
137.245		137.211
137.211		137.206
137.203		137.185
137.183		137.195
137.196		137.203
137.203		137.197
137.197		137.193
137.196		137.198
137.202		137.196
137.197		137.190
137.190		137.207
137.207		137.216
137.215		137.212
137.214		137.224
137.224		137.213
137.212		137.224
137.222		137.216
137.216		137.215
137.219		137.227
137.227		137.233
137.234		137.234
137.231		137.213
137.214		137.230
137.230		137.233
137.232		137.224
137.224		137.224
137.224		137.225
137.224		137.225
137.230		137.225
137.225		137.229
137.229		137.228
137.228		137.228
137.228		137.228
137.228		137.225
137.225		137.224
137.224		137.218
137.218		137.220
137.220		137.213
137.213		137.220
137.220		137.206
137.206		137.215
137.214		137.225
137.225		137.220
137.220		137.220
137.221		137.225
137.224		137.216
137.219		137.230
137.233		137.242
137.247		137.240
137.241		137.244
137.242		137.254
137.253		137.278
137.278		137.393
137.393		137.364
137.364		137.361
137.366		137.382
137.380		137.367
137.366		137.362
137.364		137.393
137.393		137.380
137.379		137.368
137.371		137.362
137.363		137.395
137.392		137.371
137.371		137.395
137.396		137.373
137.373		137.385
137.386		137.396
137.402		137.394
137.394		137.406
137.405		137.404
137.409		137.409
137.408		137.390
137.390		137.390
137.390		137.379
137.380		137.390
137.388		137.359
137.360		137.360
137.359		137.352
137.352		137.365
137.370		137.374
137.373		137.377
137.375		137.378
137.378		137.381
137.382		137.371
137.372		137.384
137.389		137.389
137.389		137.383
137.382		137.384
137.385		137.374
137.373		137.368
137.369		137.360
137.360		137.379
137.384		137.381
137.379		137.354
137.351		137.354
137.355		137.352
137.351		137.353
137.354		137.356
137.356		137.361
137.358		137.355
137.357		137.363
137.364		137.355
137.356		137.353
137.354		137.344
137.345		137.353
137.354		137.352
137.353		137.364
137.366		137.363
137.365		137.372
137.372		137.363
137.364		137.372
137.372		137.368
137.366		137.374
137.373		137.378
137.377		137.375
137.374		137.382
137.380		137.383
137.382		137.381
137.382		137.381
137.381		137.379
137.374		137.371
137.369		137.371
137.371		137.381
137.381		137.382
137.383		137.372
137.374		137.366
137.364		137.381
137.381		137.371
137.371		137.378
137.380		137.387
137.387		137.404
137.404		137.383
137.383		137.378
137.376		137.389
137.390		137.390
137.392		137.374
137.376		137.358
137.358		137.360
137.361		137.359
137.358		137.351
137.351		137.349
137.350		137.351
137.351		137.360
137.361		137.370
137.370		137.375
137.378		137.372
137.371		137.372
137.372		137.374
137.373		137.382
137.383		137.383
137.385		137.388
137.389		137.382
137.383		137.382
137.381		137.361
137.360		137.358
137.359		137.358
137.358		137.359
137.358		137.369
137.369		137.369
137.368		137.380
137.378		137.372
137.371		137.378
137.378		137.374
137.378		137.378
137.376		137.390
137.389		137.385
137.384		137.375
137.375		137.374
137.379		137.383
137.383		137.374
137.375		137.367
137.366		137.370
137.371		137.373
137.374		137.380
137.381		137.379
137.376		137.381
137.381		137.378
137.377		137.375
137.376		137.375
137.373		137.367
137.372		137.374
137.375		137.381
137.380		137.394
137.399		137.391
137.391		137.398
137.399		137.386
137.385		137.391
137.391		137.383
137.384		137.387
137.388		137.391
137.391		137.396
137.398		137.394
137.393		137.383
137.382		137.378
137.379		137.389
137.390		137.394
137.396		137.393
137.394		137.392
137.394		137.389
137.387		137.384
137.383		137.382
137.383		137.383
137.383		137.384
137.384		137.385
137.386		137.390
137.391		137.390
137.392		137.389
137.390		137.388
137.387		137.383
137.382		137.378
137.377		137.378
137.377		137.368
137.368		137.364
137.363		137.363
137.363		137.360
137.360		137.362
137.361		137.361
137.361		137.364
137.363		137.374
137.374		137.368
137.368		137.368
137.366		137.366
137.367		137.367
137.366		137.367
137.366		137.364
137.364		137.363
137.362		137.358
137.358		137.354
137.354		137.351
137.352		137.361
137.361		137.364
137.365		137.368
137.373		137.382
137.382		137.372
137.371		137.380
137.381		137.375
137.376		137.370
137.368		137.371
137.378		137.377
137.376		137.375
137.376		137.373
137.373		137.370
137.370		137.371
137.373		137.370
137.370		137.371
137.370		137.382
137.382		137.374
137.374		137.377
137.378		137.380
137.379		137.381
137.379		137.387
137.387		137.384
137.387		137.390
137.390		137.388
137.388		137.382
137.377		137.384
137.383		137.396
137.396		137.386
137.387		137.382
137.382		137.386
137.386		137.386
137.387		137.383
137.380		137.392
137.388		137.387
137.388		137.385
137.380		137.378
137.379		137.381
137.382		137.377
137.372		137.370
137.362		137.362
137.362		137.362
137.357		137.357
137.355		137.348
137.348		137.354
137.354		137.352
137.351		137.341
137.341		137.359
137.358		137.358
137.360		137.358
137.364		137.359
137.359		137.358
137.356		137.359
137.359		137.366
137.362		137.365
137.363		137.357
137.355		137.366
137.368		137.369
137.366		137.369
137.371		137.364
137.364		137.358
137.358		137.358
137.360		137.358
137.358		137.356
137.358		137.356
137.356		137.356
137.356		137.355
137.356		137.342
137.343		137.353
137.354		137.355
137.355		137.354
137.355		137.355
137.355		137.355
137.355		137.356
137.356		137.357
137.361		137.362
137.363		137.363
137.364		137.364
137.363		137.358
137.358		137.358
137.356		137.356
137.356		137.347
137.347		137.354
137.355		137.354
137.353		137.353
137.352		137.358
137.358		137.358
137.359		137.362
137.366		137.365
137.365		137.363
137.364		137.358
137.356		137.353
137.353		137.349
137.348		137.348
137.349		137.352
137.351		137.352
137.351		137.347
137.348		137.349
137.349		137.349
137.350		137.345
137.346		137.344
137.345		137.346
137.347		137.352
137.353		137.355
137.354		137.355
137.354		137.358
137.359		137.358
137.357		137.358
137.356		137.355
137.354		137.353
137.354		137.355
137.356		137.361
137.359		137.361
137.363		137.363
137.363		137.357
137.358		137.356
137.356		137.357
137.357		137.358
137.358		137.361
137.358		137.367
137.366		137.368
137.368		137.371
137.371		137.376
137.376		137.376
137.375		137.381
137.381		137.378
137.379		137.379
137.379		137.379
137.379		137.376
137.376		137.379
137.378		137.378
137.378		137.382
137.381		137.381
137.379		137.378
137.378		137.387
137.387		137.384
137.384		137.385
137.385		137.387
137.388		137.385
137.382		137.380
137.381		137.364
137.364		137.367
137.367		137.385
137.385		137.385
137.384		137.390
137.389		137.399
137.398		137.397
137.398		137.395
137.396		137.415
137.415		137.436
137.437		137.427
137.427		137.436
137.436		137.408
137.409		137.418
137.417		137.418
137.417		137.415
137.415		137.412
137.412		137.408
137.408		137.408
137.408		137.416
137.416		137.418
137.416		137.408
137.410		137.406
137.406		137.407
137.406		137.405
137.404		137.398
137.398		137.394
137.392		137.382
137.382		137.378
137.382		137.376
137.376		137.386
137.386		137.410
137.410		137.422
137.424		137.406
137.404		137.403
137.404		137.405
137.405		137.407
137.408		137.405
137.405		137.405
137.403		137.396
137.397		137.397
137.396		137.385
137.385		137.395
137.396		137.395
137.396		137.396
137.396		137.395
137.394		137.378
137.378		137.386
137.381		137.373
137.372		137.376
137.376		137.364
137.364		137.366
137.364		137.357
137.356		137.362
137.362		137.349
137.350		137.371
137.368		137.368
137.369		137.361
137.361		137.367
137.367		137.368
137.367		137.377
137.378		137.409
137.408		137.389
137.390		137.397
137.396		137.391
137.389		137.399
137.400		137.395
137.394		137.384
137.386		137.384
137.385		137.384
137.385		137.378
137.377		137.384
137.385		137.385
137.384		137.384
137.383		137.396
137.396		137.396
137.394		137.395
137.393		137.395
137.396		137.395
137.394		137.395
137.395		137.395
137.393		137.395
137.396		137.386
137.387		137.389
137.387		137.388
137.387		137.395
137.397		137.406
137.405		137.397
137.396		137.397
137.397		137.384
137.384		137.384
137.385		137.398
137.397		137.395
137.396		137.409
137.409		137.414
137.414		137.398
137.397		137.395
137.396		137.406
137.407		137.406
137.407		137.407
137.408		137.396
137.395		137.394
137.394		137.393
137.394		137.384
137.383		137.382
137.383		137.385
137.386		137.384
137.386		137.378
137.377		137.365
137.364		137.368
137.365		137.365
137.367		137.375
137.376		137.378
137.379		137.379
137.378		137.378
137.382		137.409
137.410		137.416
137.417		137.427
137.428		137.418
137.419		137.424
137.425		137.420
137.418		137.425
137.424		137.418
137.418		137.428
137.428		137.428
137.427		137.427
137.426		137.437
137.436		137.429
137.428		137.449
137.453		137.455
137.452		137.447
137.448		137.563
137.564		137.595
137.591		137.547
137.546		137.567
137.566		137.587
137.589		137.580
137.581		137.553
137.552		137.547
137.548		137.575
137.575		137.565
137.564		137.567
137.566		137.575
137.574		137.575
137.576		137.575
137.575		137.569
137.568		137.566
137.565		137.564
137.564		137.562
137.561		137.563
137.563		137.552
137.551		137.552
137.553		137.552
137.551		137.554
137.553		137.571
137.575		137.545
137.546		137.543
137.544		137.584
137.585		137.595
137.594		137.596
137.595		137.605
137.605		137.592
137.593		137.593
137.594		137.595
137.596		137.595
137.594		137.575
137.579		137.595
137.594		137.585
137.590		137.602
137.602		137.604
137.603		137.603
137.602		137.585
137.584		137.585
137.583		137.590
137.589		137.585
137.586		137.605
137.605		137.607
137.607		137.625
137.627		137.600
137.603		137.597
137.598		137.594
137.593		137.593
137.593		137.596
137.595		137.606
137.605		137.596
137.595		137.595
137.594		137.594
137.593		137.585
137.586		137.589
137.588		137.594
137.593		137.586
137.586		137.578
137.577		137.577
137.578		137.574
137.575		137.574
137.575		137.574
137.575		137.577
137.576		137.585
137.586		137.585
137.584		137.585
137.584		137.585
137.584		137.585
137.586		137.584
137.585		137.605
137.604		137.606
137.606		137.606
137.606		137.605
137.608		137.606
137.605		137.593
137.592		137.584
137.585		137.583
137.584		137.594
137.590		137.585
137.586		137.585
137.582		137.584
137.584		137.594
137.596		137.595
137.594		137.587
137.587		137.584
137.584		137.585
137.590		137.585
137.584		137.585
137.583		137.577
137.578		137.593
137.592		137.592
137.591		137.596
137.595		137.594
137.589		137.586
137.583		137.581
137.578		137.573
137.572		137.567
137.566		137.566
137.568		137.575
137.570		137.547
137.546		137.551
137.553		137.552
137.552		137.551
137.550		137.543
137.545		137.543
137.542		137.542
137.543		137.531
137.532		137.543
137.544		137.547
137.546		137.547
137.548		137.548
137.547		137.547
137.549		137.554
137.555		137.555
137.559		137.564
137.565		137.562
137.563		137.563
137.564		137.562
137.563		137.563
137.563		137.564
137.565		137.565
137.566		137.573
137.572		137.576
137.578		137.574
137.572		137.553
137.555		137.543
137.543		137.543
137.546		137.547
137.545		137.537
137.541		137.543
137.539		137.540
137.539		137.540
137.537		137.543
137.541		137.555
137.560		137.556
137.557		137.547
137.548		137.549
137.548		137.558
137.557		137.557
137.556		137.556
137.557		137.555
137.556		137.552
137.554		137.561
137.560		137.556
137.557		137.557
137.555		137.555
137.556		137.565
137.568		137.567
137.566		137.575
137.576		137.576
137.578		137.575
137.574		137.578
137.577		137.569
137.570		137.567
137.568		137.564
137.567		137.565
137.569		137.566
137.567		137.566
137.568		137.565
137.564		137.565
137.566		137.567
137.566		137.567
137.566		137.566
137.566		137.566
137.566		137.564
137.563		137.565
137.564		137.566
137.566		137.566
137.566		137.565
137.566		137.565
137.567		137.567
137.566		137.564
137.568		137.573
137.574		137.582
137.585		137.587
137.587		137.585
137.585		137.564
137.565		137.559
137.561		137.562
137.565		137.553
137.552		137.555
137.553		137.556
137.557		137.554
137.553		137.554
137.553		137.567
137.562		137.553
137.554		137.553
137.553		137.554
137.554		137.554
137.554		137.553
137.554		137.553
137.553		137.553
137.552		137.552
137.552		137.552
137.552		137.550
137.547		137.542
137.542		137.535
137.534		137.545
137.544		137.541
137.543		137.548
137.548		137.543
137.544		137.545
137.545		137.543
137.542		137.545
137.546		137.552
137.553		137.554
137.554		137.556
137.555		137.554
137.555		137.557
137.556		137.554
137.555		137.555
137.553		137.540
137.542		137.546
137.546		137.547
137.546		137.544
137.543		137.539
137.540		137.539
137.536		137.535
137.534		137.535
137.534		137.534
137.535		137.506
137.507		137.513
137.513		137.517
137.518		137.522
137.523		137.522
137.521		137.519
137.516		137.524
137.525		137.526
137.526		137.526
137.527		137.526
137.527		137.530
137.530		137.531
137.532		137.521
137.521		137.527
137.532		137.527
137.528		137.522
137.520		137.517
137.514		137.518
137.517		137.517
137.519		137.517
137.519		137.528
137.529		137.519
137.518		137.518
137.517		137.526
137.521		137.516
137.520		137.515
137.514		137.514
137.516		137.466
137.467		137.468
137.468		137.474
137.473		137.476
137.477		137.474
137.475		137.477
137.475		137.472
137.470		137.455
137.456		137.477
137.476		137.474
137.473		137.467
137.469		137.466
137.465		137.477
137.476		137.472
137.473		137.470
137.469		137.477
137.476		137.466
137.467		137.478
137.478		137.486
137.487		137.498
137.497		137.483
137.485		137.486
137.485		137.487
137.488		137.497
137.497		137.487
137.488		137.505
137.506		137.509
137.510		137.506
137.507		137.490
137.491		137.495
137.494		137.486
137.485		137.481
137.480		137.484
137.482		137.486
137.485		137.485
137.487		137.488
137.489		137.487
137.485		137.450
137.449		137.459
137.459		137.480
137.481		137.482
137.482		137.493
137.497		137.483
137.480		137.470
137.471		137.466
137.470		137.469
137.468		137.470
137.469		137.462
137.461		137.460
137.460		137.461
137.463		137.451
137.451		137.464
137.463		137.464
137.466		137.462
137.462		137.460
137.459		137.474
137.475		137.467
137.467		137.461
137.465		137.466
137.466		137.464
137.464		137.449
137.450		137.448
137.447		137.449
137.449		137.438
137.439		137.422
137.423		137.431
137.435		137.430
137.431		137.443
137.443		137.441
137.442		137.444
137.443		137.442
137.444		137.457
137.456		137.453
137.453		137.455
137.455		137.455
137.455		137.465
137.465		137.466
137.466		137.473
137.474		137.466
137.467		137.463
137.462		137.460
137.460		137.456
137.455		137.454
137.451		137.449
137.450		137.446
137.448		137.454
137.454		137.455
137.454		137.461
137.461		137.473
137.473		137.469
137.469		137.479
137.482		137.485
137.486		137.476
137.475		137.465
137.465		137.466
137.465		137.461
137.460		137.474
137.475		137.486
137.485		137.492
137.493		137.496
137.496		137.528
137.528		137.521
137.521		137.532
137.534		137.511
137.512		137.511
137.510		137.521
137.521		137.531
137.530		137.538
137.536		137.508
137.509		137.495
137.494		137.514
137.514		137.520
137.520		137.526
137.527		137.534
137.536		137.566
137.566		137.586
137.586		137.582
137.580		137.578
137.578		137.575
137.575		137.543
137.542		137.522
137.520		137.521
137.522		137.505
137.505		137.502
137.502		137.465
137.464		137.485
137.483		137.494
137.498		137.514
137.514		137.495
137.496		137.526
137.525		137.537
137.540		137.522
137.521		137.523
137.526		137.526
137.525		137.495
137.497		137.482
137.483		137.483
137.484		137.488
137.489		137.490
137.489		137.499
137.499		137.502
137.500		137.529
137.527		137.518
137.520		137.483
137.485		137.504
137.504		137.480
137.482		137.481
137.481		137.493
137.492		137.492
137.492		137.504
137.504		137.493
137.492		137.482
137.483		137.485
137.485		137.485
137.485		137.507
137.507		137.492
137.492		137.504
137.504		137.524
137.526		137.516
137.515		137.521
137.520		137.491
137.492		137.500
137.501		137.495
137.495		137.464
137.464		137.467
137.470		137.471
137.472		137.471
137.470		137.471
137.470		137.469
137.468		137.461
137.460		137.463
137.464		137.473
137.473		137.482
137.482		137.476
137.478		137.465
137.466		137.455
137.455		137.445
137.444		137.449
137.448		137.453
137.449		137.461
137.461		137.452
137.453		137.451
137.451		137.428
137.431		137.441
137.442		137.445
137.444		137.423
137.423		137.422
137.422		137.445
137.445		137.433
137.434		137.462
137.460		137.473
137.473		137.475
137.476		137.475
137.475		137.468
137.468		137.475
137.475		137.474
137.473		137.454
137.453		137.445
137.445		137.451
137.451		137.445
137.446		137.466
137.470		137.485
137.485		137.493
137.493		137.486
137.486		137.486
137.485		137.474
137.472		137.473
137.474		137.461
137.461		137.472
137.473		137.462
137.462		137.462
137.463		137.449
137.449		137.455
137.454		137.454
137.454		137.463
137.464		137.466
137.466		137.454
137.454		137.451
137.455		137.465
137.464		137.463
137.464		137.466
137.466		137.475
137.475		137.466
137.467		137.452
137.452		137.437
137.438		137.423
137.423		137.423
137.423		137.434
137.435		137.425
137.430		137.423
137.424		137.422
137.422		137.415
137.415		137.425
137.424		137.421
137.423		137.424
137.424		137.425
137.429		137.447
137.447		137.456
137.455		137.433
137.434		137.434
137.434		137.444
137.443		137.463
137.463		137.462
137.463		137.465
137.464		137.453
137.454		137.449
137.449		137.451
137.452		137.465
137.465		137.463
137.464		137.475
137.474		137.462
137.465		137.465
137.465		137.485
137.485		137.473
137.478		137.471
137.470		137.484
137.483		137.496
137.495		137.450
137.453		137.443
137.442		137.435
137.436		137.435
137.434		137.424
137.429		137.443
137.444		137.434
137.433		137.437
137.437		137.439
137.439		137.434
137.432		137.435
137.435		137.440
137.440		137.453
137.454		137.463
137.461		137.474
137.474		137.475
137.476		137.474
137.474		137.466
137.466		137.467
137.466		137.425
137.430		137.431
137.431		137.435
137.436		137.436
137.436		137.442
137.442		137.442
137.442		137.445
137.446		137.461
137.462		137.462
137.462		137.446
137.445		137.434
137.433		137.442
137.443		137.444
137.444		137.436
137.434		137.445
137.443		137.430
137.431		137.440
137.445		137.443
137.446		137.453
137.453		137.464
137.467		137.475
137.474		137.471
137.470		137.472
137.472		137.462
137.461		137.461
137.462		137.446
137.446		137.452
137.451		137.428
137.426		137.433
137.431		137.425
137.426		137.437
137.442		137.436
137.435		137.452
137.451		137.455
137.456		137.451
137.451		137.456
137.457		137.451
137.450		137.435
137.432		137.430
137.430		137.437
137.436		137.433
137.433		137.408
137.406		137.403
137.405		137.402
137.402		137.405
137.404		137.403
137.403		137.415
137.416		137.415
137.413		137.407
137.409		137.413
137.414		137.424
137.423		137.425
137.425		137.426
137.425		137.422
137.423		137.434
137.435		137.437
137.437		137.436
137.436		137.418
137.418		137.417
137.416		137.413
137.412		137.416
137.415		137.435
137.435		137.435
137.435		137.455
137.455		137.456
137.457		137.446
137.446		137.434
137.435		137.436
137.436		137.442
137.442		137.426
137.426		137.422
137.422		137.432
137.433		137.436
137.435		137.426
137.425		137.430
137.430		137.411
137.412		137.414
137.415		137.424
137.425		137.431
137.427		137.425
137.425		137.417
137.417		137.435
137.436		137.456
137.456		137.437
137.437		137.442
137.442		137.442
137.440		137.426
137.426		137.434
137.433		137.435
137.436		137.441
137.441		137.410
137.407		137.403
137.402		137.452
137.452		137.455
137.455		137.460
137.463		137.465
137.465		137.462
137.464		137.475
137.476		137.478
137.479		137.475
137.475		137.475
137.476		137.473
137.473		137.473
